"means","Freq"
"1665","4268",1
"1666","4269",3
"1667","4270",2
"1668","4271",3
"1669","4272",1
"1670","4273",1
"1671","4274",6
"1672","4276",2
"1673","4277",3
"1674","4278",3
"1675","4280",2
"1676","4282",3
"1677","4283",3
"1678","4284",5
"1679","4285",4
"1680","4286",4
"1681","4287",4
"1682","4288",1
"1683","4289",3
"1684","4290",4
"1685","4291",1
"1686","4292",3
"1687","4293",1
"1688","4294",3
"1689","4295",3
"1690","4296",2
"1691","4297",5
"1692","4298",1
"1693","4299",1
"1694","4300",4
"1695","4301",1
"1696","4302",4
"1697","4303",2
"1698","4304",2
"1699","4305",2
"1700","4306",1
"1701","4307",2
"1702","4308",4
"1703","4309",1
"1704","4310",3
"1705","4311",2
"1706","4312",3
"1707","4314",3
"1708","4315",3
"1709","4316",1
"1710","4317",3
"1711","4318",3
"1712","4319",3
"1713","4320",3
"1714","4321",1
"1715","4322",3
"1716","4323",6
"1717","4324",4
"1718","4325",2
"1719","4326",1
"1720","4327",2
"1721","4328",3
"1722","4329",1
"1723","4330",4
"1724","4331",3
"1725","4332",3
"1726","4333",2
"1727","4334",4
"1728","4335",2
"1729","4336",1
"1730","4337",1
"1731","4338",3
"1732","4339",5
"1733","4340",2
"1734","4341",2
"1735","4342",1
"1736","4343",4
"1737","4344",3
"1738","4345",2
"1739","4346",1
"1740","4347",1
"1741","4348",4
"1742","4349",1
"1743","4350",5
"1744","4351",1
"1745","4352",2
"1746","4353",4
"1747","4354",2
"1748","4355",4
"1749","4356",1
"1750","4357",2
"1751","4358",3
"1752","4359",4
"1753","4360",2
"1754","4363",1
"1755","4364",4
"1756","4365",4
"1757","4366",4
"1758","4367",2
"1759","4368",5
"1760","4369",1
"1761","4371",1
"1762","4372",1
"1763","4373",3
"1764","4375",4
"1765","4376",4
"1766","4377",2
"1767","4378",1
"1768","4379",1
"1769","4380",1
"1770","4381",1
"1771","4383",2
"1772","4384",3
"1773","4385",3
"1774","4386",4
"1775","4387",4
"1776","4388",4
"1777","4389",3
"1778","4390",3
"1779","4391",1
"1780","4392",2
"1781","4393",3
"1782","4394",2
"1783","4396",3
"1784","4397",5
"1785","4398",1
"1786","4399",3
"1787","4400",6
"1788","4401",4
"1789","4402",1
"1790","4403",2
"1791","4404",1
"1792","4405",2
"1793","4406",6
"1794","4407",1
"1795","4408",3
"1796","4409",3
"1797","4410",3
"1798","4411",3
"1799","4412",2
"1800","4413",2
"1801","4414",1
"1802","4415",3
"1803","4416",3
"1804","4417",3
"1805","4418",3
"1806","4419",3
"1807","4420",2
"1808","4421",4
"1809","4422",2
"1810","4423",5
"1811","4424",4
"1812","4425",2
"1813","4426",2
"1814","4427",5
"1815","4428",4
"1816","4429",1
"1817","4430",1
"1818","4431",6
"1819","4432",4
"1820","4433",5
"1821","4435",8
"1822","4436",1
"1823","4437",2
"1824","4438",2
"1825","4439",3
"1826","4440",2
"1827","4441",3
"1828","4442",2
"1829","4443",4
"1830","4444",6
"1831","4445",3
"1832","4446",7
"1833","4447",3
"1834","4448",3
"1835","4449",3
"1836","4450",2
"1837","4451",2
"1838","4452",6
"1839","4453",5
"1840","4454",7
"1841","4455",2
"1842","4456",2
"1843","4457",1
"1844","4458",4
"1845","4459",3
"1846","4460",4
"1847","4461",3
"1848","4462",3
"1849","4463",4
"1850","4464",1
"1851","4465",4
"1852","4466",3
"1853","4467",2
"1854","4468",2
"1855","4469",1
"1856","4470",2
"1857","4471",5
"1858","4472",1
"1859","4473",2
"1860","4474",4
"1861","4475",3
"1862","4477",1
"1863","4478",2
"1864","4479",3
"1865","4480",1
"1866","4481",6
"1867","4482",2
"1868","4483",7
"1869","4484",1
"1870","4485",1
"1871","4486",4
"1872","4487",2
"1873","4488",2
"1874","4489",1
"1875","4490",2
"1876","4491",1
"1877","4492",3
"1878","4493",1
"1879","4494",3
"1880","4495",4
"1881","4496",1
"1882","4497",3
"1883","4498",4
"1884","4500",3
"1885","4501",6
"1886","4502",2
"1887","4503",6
"1888","4504",3
"1889","4505",4
"1890","4506",1
"1891","4507",1
"1892","4508",2
"1893","4509",4
"1894","4510",3
"1895","4511",3
"1896","4512",7
"1897","4513",3
"1898","4514",6
"1899","4515",2
"1900","4516",1
"1901","4517",2
"1902","4518",2
"1903","4519",1
"1904","4520",3
"1905","4521",2
"1906","4522",1
"1907","4523",2
"1908","4524",2
"1909","4525",1
"1910","4526",3
"1911","4527",3
"1912","4528",3
"1913","4529",2
"1914","4530",1
"1915","4531",1
"1916","4533",3
"1917","4534",3
"1918","4535",1
"1919","4536",3
"1920","4538",4
"1921","4539",1
"1922","4540",3
"1923","4541",3
"1924","4542",4
"1925","4543",3
"1926","4544",5
"1927","4545",3
"1928","4546",3
"1929","4547",1
"1930","4548",4
"1931","4549",2
"1932","4550",3
"1933","4551",2
"1934","4552",1
"1935","4554",2
"1936","4555",4
"1937","4556",2
"1938","4558",3
"1939","4559",3
"1940","4560",1
"1941","4561",4
"1942","4562",4
"1943","4563",2
"1944","4564",3
"1945","4565",2
"1946","4566",2
"1947","4567",3
"1948","4568",4
"1949","4569",1
"1950","4571",5
"1951","4572",2
"1952","4573",3
"1953","4574",5
"1954","4575",2
"1955","4576",2
"1956","4577",2
"1957","4578",1
"1958","4579",1
"1959","4580",3
"1960","4581",4
"1961","4582",3
"1962","4583",2
"1963","4584",2
"1964","4585",2
"1965","4586",2
"1966","4587",3
"1967","4589",2
"1968","4590",6
"1969","4591",4
"1970","4592",5
"1971","4593",4
"1972","4594",6
"1973","4595",1
"1974","4596",4
"1975","4597",6
"1976","4598",2
"1977","4599",1
"1978","4600",1
"1979","4601",2
"1980","4602",1
"1981","4603",2
"1982","4604",2
"1983","4605",1
"1984","4606",5
"1985","4607",3
"1986","4608",3
"1987","4609",2
"1988","4610",2
"1989","4611",1
"1990","4612",6
"1991","4613",4
"1992","4614",3
"1993","4615",2
"1994","4616",3
"1995","4617",5
"1996","4618",2
"1997","4619",4
"1998","4620",4
"1999","4621",1
"2000","4622",2
"2001","4623",2
"2002","4625",3
"2003","4626",5
"2004","4627",1
"2005","4628",4
"2006","4629",1
"2007","4630",1
"2008","4631",2
"2009","4632",1
"2010","4633",1
"2011","4634",1
"2012","4635",5
"2013","4636",3
"2014","4638",1
"2015","4639",1
"2016","4640",2
"2017","4641",2
"2018","4642",1
"2019","4643",3
"2020","4644",1
"2021","4645",3
"2022","4646",1
"2023","4649",3
"2024","4650",7
"2025","4651",1
"2026","4652",4
"2027","4653",2
"2028","4654",1
"2029","4655",1
"2030","4656",6
"2031","4657",4
"2032","4658",3
"2033","4659",2
"2034","4660",1
"2035","4661",4
"2036","4662",1
"2037","4663",2
"2038","4664",2
"2039","4665",1
"2040","4666",2
"2041","4667",2
"2042","4668",7
"2043","4670",3
"2044","4671",3
"2045","4673",1
"2046","4674",1
"2047","4675",4
"2048","4676",3
"2049","4677",2
"2050","4678",3
"2051","4679",6
"2052","4680",3
"2053","4681",3
"2054","4682",3
"2055","4683",2
"2056","4684",2
"2057","4685",2
"2058","4686",2
"2059","4687",3
"2060","4688",2
"2061","4689",2
"2062","4690",2
"2063","4691",2
"2064","4692",1
"2065","4693",3
"2066","4694",1
"2067","4695",1
"2068","4696",3
"2069","4698",1
"2070","4699",3
"2071","4700",2
"2072","4701",2
"2073","4702",1
"2074","4703",3
"2075","4704",2
"2076","4705",2
"2077","4706",4
"2078","4708",2
"2079","4709",3
"2080","4710",2
"2081","4711",5
"2082","4712",2
"2083","4713",3
"2084","4715",2
"2085","4716",1
"2086","4717",4
"2087","4718",3
"2088","4719",1
"2089","4720",4
"2090","4721",2
"2091","4722",3
"2092","4723",2
"2093","4724",5
"2094","4725",2
"2095","4726",2
"2096","4727",1
"2097","4728",1
"2098","4729",2
"2099","4730",3
"2100","4731",3
"2101","4732",3
"2102","4733",3
"2103","4735",3
"2104","4736",1
"2105","4737",6
"2106","4738",2
"2107","4739",2
"2108","4741",3
"2109","4742",5
"2110","4743",3
"2111","4744",2
"2112","4745",3
"2113","4746",4
"2114","4747",3
"2115","4748",4
"2116","4749",2
"2117","4750",3
"2118","4751",2
"2119","4752",4
"2120","4753",2
"2121","4754",1
"2122","4755",2
"2123","4756",1
"2124","4758",4
"2125","4759",3
"2126","4760",6
"2127","4761",4
"2128","4762",2
"2129","4763",1
"2130","4764",3
"2131","4765",5
"2132","4766",3
"2133","4767",4
"2134","4768",3
"2135","4769",3
"2136","4770",3
"2137","4771",4
"2138","4772",4
"2139","4774",2
"2140","4775",2
"2141","4777",2
"2142","4778",2
"2143","4780",2
"2144","4781",2
"2145","4782",1
"2146","4783",6
"2147","4784",3
"2148","4785",3
"2149","4786",3
"2150","4787",3
"2151","4788",2
"2152","4789",2
"2153","4790",1
"2154","4792",2
"2155","4793",7
"2156","4794",2
"2157","4795",1
"2158","4796",1
"2159","4797",2
"2160","4798",2
"2161","4799",4
"2162","4800",2
"2163","4801",3
"2164","4802",2
"2165","4803",1
"2166","4804",2
"2167","4805",4
"2168","4806",5
"2169","4808",2
"2170","4809",2
"2171","4810",4
"2172","4811",4
"2173","4813",4
"2174","4814",2
"2175","4815",7
"2176","4816",3
"2177","4817",3
"2178","4818",4
"2179","4819",3
"2180","4820",5
"2181","4821",2
"2182","4822",1
"2183","4823",3
"2184","4824",2
"2185","4825",1
"2186","4826",2
"2187","4827",3
"2188","4829",2
"2189","4830",9
"2190","4831",2
"2191","4832",3
"2192","4833",4
"2193","4834",2
"2194","4836",2
"2195","4837",2
"2196","4838",1
"2197","4839",3
"2198","4840",3
"2199","4841",4
"2200","4842",4
"2201","4843",4
"2202","4845",2
"2203","4846",2
"2204","4847",3
"2205","4848",3
"2206","4849",3
"2207","4850",1
"2208","4851",2
"2209","4852",4
"2210","4853",3
"2211","4854",4
"2212","4855",2
"2213","4856",5
"2214","4857",3
"2215","4858",6
"2216","4859",2
"2217","4860",3
"2218","4861",1
"2219","4862",4
"2220","4863",2
"2221","4864",1
"2222","4866",6
"2223","4867",2
"2224","4868",3
"2225","4869",1
"2226","4871",1
"2227","4872",1
"2228","4873",1
"2229","4874",1
"2230","4875",2
"2231","4876",1
"2232","4877",2
"2233","4878",3
"2234","4879",2
"2235","4880",4
"2236","4881",5
"2237","4882",4
"2238","4883",3
"2239","4884",1
"2240","4885",3
"2241","4886",1
"2242","4887",9
"2243","4888",1
"2244","4889",1
"2245","4890",3
"2246","4891",4
"2247","4892",4
"2248","4893",2
"2249","4894",3
"2250","4895",2
"2251","4896",2
"2252","4897",1
"2253","4899",2
"2254","4900",4
"2255","4901",3
"2256","4902",2
"2257","4903",2
"2258","4904",4
"2259","4906",1
"2260","4908",3
"2261","4909",1
"2262","4910",2
"2263","4911",4
"2264","4912",4
"2265","4913",2
"2266","4914",7
"2267","4915",2
"2268","4916",6
"2269","4917",4
"2270","4918",5
"2271","4919",2
"2272","4922",4
"2273","4923",1
"2274","4924",1
"2275","4925",2
"2276","4926",4
"2277","4927",2
"2278","4929",3
"2279","4930",2
"2280","4931",2
"2281","4932",3
"2282","4933",3
"2283","4934",1
"2284","4935",1
"2285","4936",3
"2286","4937",7
"2287","4938",1
"2288","4939",4
"2289","4940",3
"2290","4941",5
"2291","4942",3
"2292","4943",3
"2293","4944",6
"2294","4945",2
"2295","4946",2
"2296","4947",2
"2297","4948",4
"2298","4949",7
"2299","4950",4
"2300","4951",2
"2301","4952",2
"2302","4953",1
"2303","4954",2
"2304","4955",4
"2305","4956",5
"2306","4957",2
"2307","4958",1
"2308","4959",5
"2309","4960",7
"2310","4961",4
"2311","4962",5
"2312","4963",3
"2313","4964",1
"2314","4965",3
"2315","4966",2
"2316","4967",3
"2317","4969",4
"2318","4970",2
"2319","4971",2
"2320","4972",1
"2321","4973",4
"2322","4974",1
"2323","4975",4
"2324","4976",3
"2325","4977",4
"2326","4978",3
"2327","4979",1
"2328","4980",2
"2329","4981",1
"2330","4982",3
"2331","4983",1
"2332","4984",2
"2333","4985",4
"2334","4986",1
"2335","4987",2
"2336","4988",2
"2337","4989",5
"2338","4991",5
"2339","4992",4
"2340","4993",4
"2341","4994",5
"2342","4995",2
"2343","4996",2
"2344","4997",1
"2345","4998",1
"2346","4999",2
"2347","5001",2
"2348","5002",3
"2349","5003",4
"2350","5004",2
"2351","5005",2
"2352","5006",2
"2353","5007",4
"2354","5008",3
"2355","5009",4
"2356","5010",1
"2357","5011",2
"2358","5012",1
"2359","5014",3
"2360","5017",4
"2361","5018",4
"2362","5019",3
"2363","5020",2
"2364","5021",1
"2365","5022",3
"2366","5023",3
"2367","5025",1
"2368","5026",1
"2369","5027",1
"2370","5028",1
"2371","5030",4
"2372","5032",3
"2373","5033",2
"2374","5034",5
"2375","5036",1
"2376","5037",4
"2377","5038",1
"2378","5040",2
"2379","5041",2
"2380","5042",2
"2381","5043",3
"2382","5044",4
"2383","5045",5
"2384","5046",2
"2385","5047",1
"2386","5048",4
"2387","5049",3
"2388","5051",1
"2389","5052",2
"2390","5053",1
"2391","5054",2
"2392","5055",3
"2393","5056",1
"2394","5057",3
"2395","5059",3
"2396","5060",1
"2397","5061",1
"2398","5062",4
"2399","5064",2
"2400","5065",4
"2401","5066",3
"2402","5067",2
"2403","5068",3
"2404","5069",2
"2405","5070",1
"2406","5071",1
"2407","5073",5
"2408","5074",1
"2409","5075",1
"2410","5076",1
"2411","5077",1
"2412","5078",1
"2413","5079",5
"2414","5080",1
"2415","5081",2
"2416","5082",4
"2417","5083",2
"2418","5084",3
"2419","5085",4
"2420","5086",2
"2421","5088",2
"2422","5089",7
"2423","5090",4
"2424","5091",3
"2425","5092",3
"2426","5093",2
"2427","5094",2
"2428","5095",3
"2429","5096",1
"2430","5097",3
"2431","5098",3
"2432","5099",2
"2433","5100",5
"2434","5101",1
"2435","5102",1
"2436","5103",2
"2437","5104",1
"2438","5105",3
"2439","5106",5
"2440","5107",6
"2441","5108",3
"2442","5109",3
"2443","5110",4
"2444","5112",1
"2445","5113",1
"2446","5114",8
"2447","5115",3
"2448","5116",5
"2449","5117",3
"2450","5118",4
"2451","5119",2
"2452","5120",1
"2453","5121",1
"2454","5122",3
"2455","5123",2
"2456","5124",6
"2457","5125",3
"2458","5126",2
"2459","5127",4
"2460","5128",5
"2461","5129",1
"2462","5130",3
"2463","5131",2
"2464","5132",1
"2465","5133",4
"2466","5134",1
"2467","5135",3
"2468","5136",2
"2469","5137",2
"2470","5138",2
"2471","5139",4
"2472","5140",2
"2473","5141",3
"2474","5142",1
"2475","5143",1
"2476","5144",2
"2477","5145",2
"2478","5146",4
"2479","5147",2
"2480","5148",2
"2481","5149",5
"2482","5150",6
"2483","5152",1
"2484","5153",2
"2485","5154",2
"2486","5155",4
"2487","5156",3
"2488","5157",5
"2489","5158",4
"2490","5159",1
"2491","5160",1
"2492","5162",2
"2493","5163",5
"2494","5164",6
"2495","5165",2
"2496","5166",3
"2497","5167",1
"2498","5168",3
"2499","5169",4
"2500","5170",2
"2501","5171",1
"2502","5172",2
"2503","5173",3
"2504","5174",4
"2505","5175",4
"2506","5176",2
"2507","5177",2
"2508","5178",3
"2509","5179",2
"2510","5180",3
"2511","5181",4
"2512","5182",5
"2513","5183",2
"2514","5184",3
"2515","5185",2
"2516","5186",1
"2517","5187",4
"2518","5188",3
"2519","5189",4
"2520","5190",2
"2521","5191",2
"2522","5192",2
"2523","5193",1
"2524","5194",4
"2525","5195",2
"2526","5196",5
"2527","5197",4
"2528","5198",2
"2529","5199",1
"2530","5200",3
"2531","5201",1
"2532","5202",1
"2533","5203",2
"2534","5204",5
"2535","5205",2
"2536","5207",4
"2537","5208",2
"2538","5209",3
"2539","5210",2
"2540","5211",2
"2541","5212",5
"2542","5213",1
"2543","5214",2
"2544","5215",4
"2545","5216",1
"2546","5217",1
"2547","5218",1
"2548","5219",2
"2549","5220",1
"2550","5222",3
"2551","5223",2
"2552","5224",4
"2553","5226",5
"2554","5227",3
"2555","5228",2
"2556","5229",1
"2557","5230",2
"2558","5231",2
"2559","5232",4
"2560","5234",2
"2561","5235",4
"2562","5236",2
"2563","5237",1
"2564","5238",2
"2565","5240",5
"2566","5241",1
"2567","5243",7
"2568","5244",2
"2569","5245",3
"2570","5246",5
"2571","5247",5
"2572","5248",3
"2573","5249",3
"2574","5251",3
"2575","5252",6
"2576","5254",2
"2577","5255",4
"2578","5256",1
"2579","5257",2
"2580","5258",2
"2581","5259",6
"2582","5261",5
"2583","5262",5
"2584","5263",3
"2585","5264",1
"2586","5265",3
"2587","5267",4
"2588","5268",5
"2589","5269",1
"2590","5270",3
"2591","5273",1
"2592","5274",4
"2593","5275",4
"2594","5276",5
"2595","5277",2
"2596","5278",5
"2597","5279",3
"2598","5280",3
"2599","5281",1
"2600","5283",1
"2601","5284",4
"2602","5285",1
"2603","5286",3
"2604","5287",3
"2605","5288",3
"2606","5289",6
"2607","5291",1
"2608","5292",4
"2609","5294",1
"2610","5295",4
"2611","5296",3
"2612","5297",1
"2613","5298",5
"2614","5299",5
"2615","5300",6
"2616","5301",4
"2617","5302",2
"2618","5303",3
"2619","5304",4
"2620","5305",2
"2621","5306",2
"2622","5307",2
"2623","5308",4
"2624","5309",4
"2625","5310",2
"2626","5311",3
"2627","5312",4
"2628","5313",3
"2629","5314",2
"2630","5315",3
"2631","5316",3
"2632","5318",2
"2633","5319",1
"2634","5320",4
"2635","5321",4
"2636","5322",6
"2637","5323",3
"2638","5325",2
"2639","5326",6
"2640","5327",2
"2641","5328",5
"2642","5329",1
"2643","5330",3
"2644","5331",5
"2645","5332",2
"2646","5333",2
"2647","5334",3
"2648","5335",1
"2649","5336",3
"2650","5337",1
"2651","5338",2
"2652","5339",5
"2653","5340",7
"2654","5341",1
"2655","5343",1
"2656","5344",3
"2657","5345",2
"2658","5346",3
"2659","5347",4
"2660","5348",3
"2661","5349",2
"2662","5350",2
"2663","5351",2
"2664","5352",6
"2665","5353",2
"2666","5354",1
"2667","5355",4
"2668","5357",1
"2669","5358",1
"2670","5359",2
"2671","5360",4
"2672","5361",4
"2673","5362",5
"2674","5364",3
"2675","5365",3
"2676","5366",2
"2677","5367",3
"2678","5368",1
"2679","5369",2
"2680","5370",1
"2681","5371",2
"2682","5372",4
"2683","5373",2
"2684","5374",2
"2685","5375",2
"2686","5376",2
"2687","5378",3
"2688","5379",1
"2689","5380",1
"2690","5382",4
"2691","5383",1
"2692","5384",1
"2693","5385",4
"2694","5386",3
"2695","5387",2
"2696","5388",2
"2697","5389",2
"2698","5391",2
"2699","5392",2
"2700","5393",3
"2701","5394",1
"2702","5395",3
"2703","5396",4
"2704","5397",7
"2705","5398",4
"2706","5400",1
"2707","5401",3
"2708","5402",2
"2709","5403",2
"2710","5404",3
"2711","5405",1
"2712","5406",3
"2713","5407",2
"2714","5408",1
"2715","5410",3
"2716","5411",2
"2717","5412",3
"2718","5413",2
"2719","5414",3
"2720","5415",2
"2721","5416",1
"2722","5417",2
"2723","5419",3
"2724","5420",2
"2725","5421",3
"2726","5422",1
"2727","5423",2
"2728","5424",2
"2729","5426",1
"2730","5427",6
"2731","5428",1
"2732","5429",5
"2733","5430",3
"2734","5431",1
"2735","5432",4
"2736","5433",3
"2737","5434",4
"2738","5435",5
"2739","5436",3
"2740","5437",2
"2741","5438",3
"2742","5439",1
"2743","5440",1
"2744","5441",1
"2745","5442",3
"2746","5443",1
"2747","5444",5
"2748","5445",2
"2749","5446",1
"2750","5447",4
"2751","5448",2
"2752","5449",2
"2753","5450",1
"2754","5451",3
"2755","5452",1
"2756","5453",2
"2757","5454",1
"2758","5455",1
"2759","5456",3
"2760","5457",2
"2761","5458",3
"2762","5459",4
"2763","5460",2
"2764","5461",2
"2765","5462",1
"2766","5463",3
"2767","5464",1
"2768","5465",2
"2769","5466",6
"2770","5468",2
"2771","5469",1
"2772","5470",3
"2773","5472",1
"2774","5473",1
"2775","5475",2
"2776","5476",2
"2777","5477",1
"2778","5478",1
"2779","5479",2
"2780","5480",4
"2781","5481",3
"2782","5482",3
"2783","5483",4
"2784","5484",3
"2785","5485",3
"2786","5488",1
"2787","5490",1
"2788","5491",1
"2789","5492",2
"2790","5493",2
"2791","5494",2
"2792","5495",2
"2793","5496",1
"2794","5497",4
"2795","5498",2
"2796","5499",1
"2797","5500",1
"2798","5501",2
"2799","5502",4
"2800","5503",5
"2801","5504",3
"2802","5505",2
"2803","5506",2
"2804","5507",2
"2805","5508",2
"2806","5510",2
"2807","5511",3
"2808","5512",2
"2809","5513",3
"2810","5514",1
"2811","5515",4
"2812","5519",2
"2813","5520",2
"2814","5521",4
"2815","5524",3
"2816","5525",3
"2817","5527",3
"2818","5528",4
"2819","5529",1
"2820","5530",3
"2821","5531",5
"2822","5533",1
"2823","5534",1
"2824","5535",2
"2825","5536",5
"2826","5537",1
"2827","5538",5
"2828","5539",2
"2829","5540",1
"2830","5541",2
"2831","5542",1
"2832","5543",1
"2833","5544",4
"2834","5545",1
"2835","5546",1
"2836","5547",3
"2837","5548",5
"2838","5549",3
"2839","5550",2
"2840","5551",2
"2841","5553",4
"2842","5554",4
"2843","5557",2
"2844","5558",3
"2845","5559",1
"2846","5560",5
"2847","5561",3
"2848","5562",3
"2849","5563",2
"2850","5565",3
"2851","5566",3
"2852","5567",1
"2853","5568",2
"2854","5570",1
"2855","5571",3
"2856","5572",5
"2857","5573",3
"2858","5574",6
"2859","5575",1
"2860","5576",1
"2861","5577",1
"2862","5578",6
"2863","5579",2
"2864","5580",2
"2865","5581",2
"2866","5582",1
"2867","5583",2
"2868","5584",2
"2869","5585",2
"2870","5586",5
"2871","5588",2
"2872","5589",6
"2873","5591",3
"2874","5593",6
"2875","5594",5
"2876","5595",3
"2877","5596",1
"2878","5598",2
"2879","5599",1
"2880","5600",1
"2881","5602",1
"2882","5603",1
"2883","5604",1
"2884","5605",3
"2885","5607",3
"2886","5608",1
"2887","5609",2
"2888","5610",4
"2889","5611",3
"2890","5612",3
"2891","5613",2
"2892","5614",1
"2893","5615",3
"2894","5616",3
"2895","5617",2
"2896","5618",2
"2897","5619",2
"2898","5620",1
"2899","5622",5
"2900","5623",2
"2901","5624",1
"2902","5625",1
"2903","5626",2
"2904","5627",2
"2905","5628",1
"2906","5629",3
"2907","5630",2
"2908","5631",3
"2909","5632",3
"2910","5634",3
"2911","5635",4
"2912","5636",2
"2913","5637",1
"2914","5638",1
"2915","5639",2
"2916","5640",4
"2917","5641",1
"2918","5642",3
"2919","5643",1
"2920","5644",7
"2921","5645",1
"2922","5646",1
"2923","5647",3
"2924","5648",3
"2925","5649",1
"2926","5651",1
"2927","5652",5
"2928","5653",1
"2929","5654",3
"2930","5655",4
"2931","5657",3
"2932","5658",1
"2933","5659",3
"2934","5660",2
"2935","5661",2
"2936","5662",3
"2937","5663",2
"2938","5664",4
"2939","5666",3
"2940","5667",3
"2941","5668",1
"2942","5669",2
"2943","5670",3
"2944","5671",1
"2945","5672",1
"2946","5673",1
"2947","5674",2
"2948","5675",1
"2949","5676",2
"2950","5677",1
"2951","5679",3
"2952","5681",1
"2953","5682",1
"2954","5683",3
"2955","5684",2
"2956","5685",1
"2957","5686",1
"2958","5687",4
"2959","5689",1
"2960","5690",2
"2961","5691",5
"2962","5692",4
"2963","5693",1
"2964","5694",1
"2965","5695",4
"2966","5696",2
"2967","5697",3
"2968","5698",4
"2969","5699",2
"2970","5700",2
"2971","5701",4
"2972","5702",2
"2973","5703",1
"2974","5704",2
"2975","5705",1
"2976","5706",3
"2977","5709",1
"2978","5710",4
"2979","5711",4
"2980","5712",3
"2981","5713",3
"2982","5714",2
"2983","5715",2
"2984","5716",1
"2985","5717",3
"2986","5718",3
"2987","5719",4
"2988","5720",4
"2989","5721",1
"2990","5722",1
"2991","5723",4
"2992","5724",2
"2993","5725",4
"2994","5726",4
"2995","5727",6
"2996","5728",2
"2997","5729",2
"2998","5730",2
"2999","5731",3
"3000","5732",2
"3001","5733",1
"3002","5734",1
"3003","5735",1
"3004","5736",3
"3005","5737",1
"3006","5738",4
"3007","5739",4
"3008","5740",1
"3009","5741",2
"3010","5742",2
"3011","5743",2
"3012","5745",2
"3013","5746",3
"3014","5747",2
"3015","5748",4
"3016","5749",2
"3017","5750",1
"3018","5751",4
"3019","5752",2
"3020","5753",1
"3021","5754",3
"3022","5755",4
"3023","5758",4
"3024","5759",1
"3025","5761",3
"3026","5762",1
"3027","5763",2
"3028","5764",1
"3029","5765",2
"3030","5766",5
"3031","5768",2
"3032","5769",4
"3033","5770",2
"3034","5771",2
"3035","5772",1
"3036","5773",2
"3037","5774",3
"3038","5776",1
"3039","5777",1
"3040","5779",1
"3041","5781",5
"3042","5783",2
"3043","5784",2
"3044","5785",1
"3045","5786",2
"3046","5787",3
"3047","5788",4
"3048","5789",2
"3049","5793",3
"3050","5794",3
"3051","5795",2
"3052","5796",1
"3053","5797",2
"3054","5798",2
"3055","5799",4
"3056","5800",2
"3057","5802",3
"3058","5803",1
"3059","5804",3
"3060","5806",2
"3061","5807",1
"3062","5809",2
"3063","5810",3
"3064","5812",1
"3065","5813",3
"3066","5814",3
"3067","5816",1
"3068","5817",3
"3069","5819",2
"3070","5821",2
"3071","5822",2
"3072","5823",4
"3073","5824",2
"3074","5825",1
"3075","5826",1
"3076","5827",4
"3077","5828",2
"3078","5829",2
"3079","5831",2
"3080","5832",6
"3081","5833",2
"3082","5834",4
"3083","5835",1
"3084","5836",1
"3085","5837",4
"3086","5838",1
"3087","5839",4
"3088","5840",4
"3089","5841",3
"3090","5842",2
"3091","5843",1
"3092","5844",3
"3093","5845",2
"3094","5846",1
"3095","5847",3
"3096","5848",1
"3097","5850",4
"3098","5851",3
"3099","5852",2
"3100","5853",1
"3101","5854",2
"3102","5855",1
"3103","5857",1
"3104","5859",1
"3105","5860",3
"3106","5861",2
"3107","5863",4
"3108","5864",1
"3109","5866",1
"3110","5867",4
"3111","5868",1
"3112","5869",2
"3113","5870",1
"3114","5871",2
"3115","5873",3
"3116","5874",3
"3117","5875",4
"3118","5876",3
"3119","5877",1
"3120","5878",1
"3121","5879",3
"3122","5880",3
"3123","5881",3
"3124","5882",3
"3125","5883",3
"3126","5884",3
"3127","5885",1
"3128","5886",1
"3129","5887",2
"3130","5888",3
"3131","5889",3
"3132","5891",3
"3133","5892",2
"3134","5893",3
"3135","5894",4
"3136","5895",3
"3137","5896",3
"3138","5897",1
"3139","5899",2
"3140","5900",1
"3141","5901",1
"3142","5903",1
"3143","5904",3
"3144","5905",2
"3145","5906",2
"3146","5907",2
"3147","5908",5
"3148","5909",2
"3149","5910",1
"3150","5911",3
"3151","5912",2
"3152","5913",2
"3153","5914",1
"3154","5915",1
"3155","5916",3
"3156","5917",2
"3157","5919",1
"3158","5920",5
"3159","5921",1
"3160","5922",6
"3161","5923",2
"3162","5924",2
"3163","5925",2
"3164","5926",2
"3165","5927",1
"3166","5928",1
"3167","5929",1
"3168","5930",1
"3169","5931",1
"3170","5933",3
"3171","5934",5
"3172","5935",3
"3173","5937",2
"3174","5938",2
"3175","5939",3
"3176","5940",1
"3177","5941",3
"3178","5942",2
"3179","5943",2
"3180","5944",4
"3181","5946",2
"3182","5947",1
"3183","5948",1
"3184","5949",2
"3185","5950",1
"3186","5951",2
"3187","5952",2
"3188","5953",2
"3189","5955",2
"3190","5956",1
"3191","5959",1
"3192","5960",3
"3193","5961",3
"3194","5962",5
"3195","5964",4
"3196","5965",2
"3197","5966",4
"3198","5967",6
"3199","5968",2
"3200","5969",2
"3201","5970",1
"3202","5971",2
"3203","5972",1
"3204","5974",3
"3205","5975",1
"3206","5976",1
"3207","5977",2
"3208","5978",2
"3209","5979",1
"3210","5980",1
"3211","5981",1
"3212","5982",1
"3213","5983",2
"3214","5985",3
"3215","5986",5
"3216","5987",1
"3217","5988",3
"3218","5989",1
